CustomerID,AccountNumber,CustomerType,SalesTerritoryGroup,SalesTerritory,AddressLine1,City,PostalCode
11817,AW00011817,I,North America,Southwest,5929 William Reed Dr.,Colma,94014
11818,AW00011818,I,North America,Southwest,4010 Willow Pass Road,Coronado,92118
11819,AW00011819,I,North America,Northwest,6264 Center Ave,Everett,98201
11820,AW00011820,I,North America,Canada,8873 Folson Drive,Victoria,V8V
11821,AW00011821,I,North America,Southwest,6569 Endriss,Beverly Hills,90210
11822,AW00011822,I,North America,Southwest,5935 Seawind Dr.,Lincoln Acres,91950
11823,AW00011823,I,North America,Canada,6091 Bluefish Lane,Metchosin,V9
11824,AW00011824,I,North America,Canada,9719 Hamilton Ave,Newton,V2L3W8
11825,AW00011825,I,North America,Southwest,6752 Covington Court,Bellflower,90706
11826,AW00011826,I,North America,Southwest,7342 Dew Drop Circle,Beverly Hills,90210
11827,AW00011827,I,North America,Canada,5269 Mt. Trinity Court,Newton,V2L3W8
11828,AW00011828,I,North America,Northwest,3836 Carletto Drive,Milwaukie,97222
11829,AW00011829,I,North America,Northwest,8122 Mink Court,Seattle,98104
11830,AW00011830,I,North America,Southwest,6986 Ida Ave.,Lincoln Acres,91950
11831,AW00011831,I,North America,Southwest,971 Harness Circle,San Carlos,94070
11832,AW00011832,I,North America,Northwest,3426 Calhoun Court,Walla Walla,99362
11833,AW00011833,I,North America,Canada,5049 Teakwood Dr.,Oak Bay,V8P
11834,AW00011834,I,North America,Southwest,3789 Linden Lane,Mill Valley,94941
11835,AW00011835,I,North America,Canada,1592 Working Drive,Metchosin,V9
11836,AW00011836,I,North America,Northwest,7947 Stillman Court,Everett,98201
11837,AW00011837,I,North America,Southwest,80 Mozden Lane,San Francisco,94109
11838,AW00011838,I,North America,Northwest,761 Orchard View Ave.,Beaverton,97005
11839,AW00011839,I,North America,Southwest,9271 Prestwick Ave.,Santa Monica,90401
11840,AW00011840,I,North America,Southwest,9240 Limewood Pl.,Lincoln Acres,91950
11841,AW00011841,I,North America,Canada,4594 Hill Drive,Langley,V3A 4R2
11842,AW00011842,I,North America,Northwest,7164 Pinncale Drive,Olympia,98501
11843,AW00011843,I,North America,Northwest,4678 Ygnacio Valley Road,Beaverton,97005
11844,AW00011844,I,North America,Southwest,9249 Martin St,Chula Vista,91910
11845,AW00011845,I,North America,Canada,1442 Hill Top Rd,Shawnee,V8Z 4N5
11846,AW00011846,I,North America,Southwest,4080 Pelican Loop,Long Beach,90802
11847,AW00011847,I,North America,Northwest,3797 Concord Royale,Portland,97205
11848,AW00011848,I,North America,Northwest,7166 Brock Lane,Yakima,98901
11849,AW00011849,I,North America,Southwest,2751 Trail Way,La Jolla,92806
11850,AW00011850,I,North America,Southwest,8004 Water Street,Novato,94947
11851,AW00011851,I,North America,Southwest,6848 Calico Way,Concord,94519
11852,AW00011852,I,North America,Southwest,1345 Prospect Street,Lakewood,90712
11853,AW00011853,I,North America,Southwest,8866 Alpha Way,Concord,94519
11854,AW00011854,I,North America,Southwest,7537 Clark Creek Lane,West Covina,91791
11855,AW00011855,I,North America,Southwest,1575 Brown Street,Burlingame,94010
11856,AW00011856,I,North America,Northwest,4107 St. Raphael Drive,Corvallis,97330
11857,AW00011857,I,North America,Northwest,9175 Benton Street,Edmonds,98020
11858,AW00011858,I,North America,Southwest,8005 Ranchhand Court,San Gabriel,91776
11859,AW00011859,I,North America,Northwest,9322 Driving Drive,Olympia,98501
11860,AW00011860,I,North America,Southwest,8362 Abbey Court,National City,91950
11861,AW00011861,I,North America,Canada,591 Laguna Street,Westminster,V3L 1H4
11862,AW00011862,I,North America,Northwest,9212 Tupelo Drive,Everett,98201
11863,AW00011863,I,North America,Northwest,1439 N. Canyon Road,Sedro Woolley,98284
11864,AW00011864,I,North America,Northwest,2894 Encino Dr.,Tacoma,98403
11865,AW00011865,I,North America,Southwest,6282 Mcneil Place,National City,91950
11866,AW00011866,I,North America,Southwest,1218 Woodside Court,Glendale,91203
11867,AW00011867,I,North America,Southwest,4268 Weaver Court,National City,91950
11868,AW00011868,I,North America,Canada,1613 Santa Maria,Vancouver,V7L 4J4
11869,AW00011869,I,North America,Canada,3815 Berry Dr.,Westminster,V3L 1H4
11870,AW00011870,I,North America,Northwest,6375 Freda Drive,Burien,98168
11871,AW00011871,I,North America,Northwest,4188 Green Valley Road,Lynnwood,98036
11872,AW00011872,I,North America,Southwest,1141 Rolling Hill Way,Glendale,91203
11873,AW00011873,I,North America,Southwest,4176 Cotton Ct,Spring Valley,91977
11874,AW00011874,I,North America,Southwest,302 Briarcliff Ct.,Woodland Hills,91364
11875,AW00011875,I,North America,Canada,5373 Montgomery Ave.,Langford,V9
11876,AW00011876,I,North America,Southwest,27 Athens Circle,Oakland,94611
11877,AW00011877,I,North America,Southwest,8541 Summerfield Drive,Newport Beach,92625
11878,AW00011878,I,North America,Northwest,5784 Yeoman Dr.,Ballard,98107
11879,AW00011879,I,North America,Northwest,9037 Saddlehill Lane,Beaverton,97005
11880,AW00011880,I,North America,Northwest,2524 Fish Dr,Salem,97301
11881,AW00011881,I,North America,Southwest,8998 Adobe Drive,Grossmont,91941
11882,AW00011882,I,North America,Northwest,2880 Ponderosa Dr.,Seattle,98104
11883,AW00011883,I,North America,Northwest,5622 Geary,Burien,98168
11884,AW00011884,I,North America,Northwest,2328 Sand View Way,Ballard,98107
11885,AW00011885,I,North America,Southwest,4461 Centennial Way,Burlingame,94010
11886,AW00011886,I,North America,Southwest,7111 Concord Ct.,Santa Monica,90401
11887,AW00011887,I,North America,Southwest,8656 Lakespring Place,Coronado,92118
11888,AW00011888,I,North America,Canada,2111 Ringing Dr,Cliffside,V8Y 1L1
11889,AW00011889,I,North America,Northwest,8129 Golden Rain,Puyallup,98371
11890,AW00011890,I,North America,Southwest,3098 Eastgate Ave,Berkeley,94704
11891,AW00011891,I,North America,Southwest,3213 Glenside Dr,Beverly Hills,90210
11892,AW00011892,I,Pacific,Australia,1681 Via Estrella,Rhodes,2138
11893,AW00011893,I,Pacific,Australia,761 Orchard View Ave.,Sydney,1002
11894,AW00011894,I,Pacific,Australia,4166 Deercreek Ln.,Hervey Bay,4655
11895,AW00011895,I,Pacific,Australia,5553 Cash Avenue,Gold Coast,4217
11896,AW00011896,I,Pacific,Australia,8851 Northridge Dr.,Springwood,2777
11897,AW00011897,I,Pacific,Australia,9478 Rheem Dr.,South Melbourne,3205
11898,AW00011898,I,Pacific,Australia,9377 Ash Lane,Brisbane,4000
11899,AW00011899,I,Pacific,Australia,9935 San Carlos Avenue,Melton,3337
11900,AW00011900,I,Pacific,Australia,4002 Fawn Glen Circle,Newcastle,2300
11901,AW00011901,I,Pacific,Australia,3917 Catalpa Court,Darlinghurst,2010
11902,AW00011902,I,Pacific,Australia,8991 Olivera,Malabar,2036
11903,AW00011903,I,Pacific,Australia,1225 Santa Lucia,Caloundra,4551
11904,AW00011904,I,Pacific,Australia,5742 Curtis Drive,Geelong,3220
11905,AW00011905,I,Pacific,Australia,1069 Central Blvd.,Hobart,7001
11906,AW00011906,I,Pacific,Australia,4938 Nightingale Drive,Brisbane,4000
11907,AW00011907,I,Pacific,Australia,9481 Laguna Street,Wollongong,2500
11908,AW00011908,I,Pacific,Australia,8839 Leonard Dr,South Melbourne,3205
11909,AW00011909,I,Pacific,Australia,7484 Roundtree Drive,Rockhampton,4700
11910,AW00011910,I,Pacific,Australia,7413 Alpine Drive,Goulburn,2580
11911,AW00011911,I,Pacific,Australia,4159 Bayshore Rd.,Geelong,3220
11912,AW00011912,I,Pacific,Australia,5108 Heights Avenue,Townsville,4810
11913,AW00011913,I,Pacific,Australia,1861 Chinquapin Ct,Seaford,3198
11914,AW00011914,I,Pacific,Australia,7867 F Mt Hood Circle,Port Macquarie,2444
11915,AW00011915,I,Pacific,Australia,6672 Mt. Dias Blvd.,Port Macquarie,2444
11916,AW00011916,I,Pacific,Australia,6339 E. 108th Street,Warrnambool,3280
11917,AW00011917,I,Pacific,Australia,5087 Valle Vista Avenue,Darlinghurst,2010
11918,AW00011918,I,Pacific,Australia,8205 Soto St.,Coffs Harbour,2450
11919,AW00011919,I,Pacific,Australia,7783 Limewood Pl,Rockhampton,4700
11920,AW00011920,I,Pacific,Australia,4373 Sherry Circle,Brisbane,4000
11921,AW00011921,I,Pacific,Australia,2939 West Ct.,Cranbourne,3977
11922,AW00011922,I,North America,Canada,3704 Elliott Dr.,Victoria,V8V
11923,AW00011923,I,North America,Southwest,9855 Norse Ct.,National City,91950
11924,AW00011924,I,North America,Southwest,2389 E Eagle Peak Rd.,Novato,94947
11925,AW00011925,I,North America,Northwest,6468 Gatewood Court,Bellingham,98225
11926,AW00011926,I,North America,Northwest,609 Power Ave.,Oregon City,97045
11927,AW00011927,I,North America,Northwest,7468 Franklin Canyon Road,Sedro Woolley,98284
11928,AW00011928,I,North America,Southwest,8487 Amador,El Cajon,92020
11929,AW00011929,I,Pacific,Australia,7566 Keller Ridge Dr.,St. Leonards,2065
11930,AW00011930,I,Pacific,Australia,2121 Royal Ann Lane,North Sydney,2055
11931,AW00011931,I,North America,Southwest,9246 Westminster Pl,Palo Alto,94303
11932,AW00011932,I,North America,Southwest,7546 Gonzalez Ct.,Santa Monica,90401
11933,AW00011933,I,North America,Northwest,9911 Northgate Road,Bellingham,98225
11934,AW00011934,I,North America,Northwest,9377 Lightwood Drive,Burien,98168
11935,AW00011935,I,North America,Northwest,5843 Mountaire Pkwy.,Lebanon,97355
11936,AW00011936,I,North America,Northwest,9001 Esperanza,Redmond,98052
11937,AW00011937,I,North America,Northwest,8510 G St.,Salem,97301
11938,AW00011938,I,North America,Southwest,3842 Algiers Dr.,Daly City,94015
11939,AW00011939,I,North America,Southwest,9105 Jacobsen Street,Imperial Beach,91932
11940,AW00011940,I,North America,Southwest,9231 Brook Hollow Ct.,Woodland Hills,91364
11941,AW00011941,I,North America,Northwest,626 Redlands Way,Woodburn,97071
11942,AW00011942,I,Pacific,Australia,80 San Remo Ct,Newcastle,2300
11943,AW00011943,I,Pacific,Australia,1318 Ramer Ct.,Warrnambool,3280
11944,AW00011944,I,Pacific,Australia,6335 Benita Way,Silverwater,2264
11945,AW00011945,I,North America,Southwest,1901 Mitchell Canyon Court,Concord,94519
11946,AW00011946,I,Pacific,Australia,3809 Lancelot Dr.,Sydney,1002
11947,AW00011947,I,Pacific,Australia,8268 Donald Dr,Rhodes,2138
11948,AW00011948,I,Pacific,Australia,2013 Filling Ave.,St. Leonards,2065
11949,AW00011949,I,North America,Southwest,1657 Morengo Ct.,Torrance,90505
11950,AW00011950,I,North America,Southwest,1127 Oak Street,Coronado,92118
11951,AW00011951,I,Pacific,Australia,8762 Terrace,Melbourne,3000
11952,AW00011952,I,Pacific,Australia,4693 Mills Dr.,Geelong,3220
11953,AW00011953,I,North America,Northwest,445 San Carlos Avenue,Milwaukie,97222
11954,AW00011954,I,North America,Southwest,1220 Bradford Way,Glendale,91203
11955,AW00011955,I,North America,Southwest,6991 Gloria Terr.,Glendale,91203
11956,AW00011956,I,North America,Southwest,844 Sol Street,Beverly Hills,90210
11957,AW00011957,I,North America,Northwest,8426 Kendall Rd.,Redmond,98052
11958,AW00011958,I,North America,Northwest,6746 River Ash Court,Bremerton,98312
11959,AW00011959,I,North America,Southwest,117 Esperanza Dr,Lemon Grove,91945
11960,AW00011960,I,North America,Northwest,6612 Concord,Redmond,98052
11961,AW00011961,I,North America,Southwest,6318 Merriewood Dr.,Berkeley,94704
11962,AW00011962,I,North America,Southwest,9024 Grant Street,Bellflower,90706
11963,AW00011963,I,Pacific,Australia,2355 Regina Lane,Coffs Harbour,2450
11964,AW00011964,I,Pacific,Australia,5652 East View Place,East Brisbane,4169
11965,AW00011965,I,Pacific,Australia,1174 Royal Ann Lane,Matraville,2036
11966,AW00011966,I,Pacific,Australia,1730 D Reliez Valley Ct.,Bendigo,3550
11967,AW00011967,I,Pacific,Australia,4799 Buena Vista,Hervey Bay,4655
11968,AW00011968,I,Pacific,Australia,6577 La Canada,Milsons Point,2061
11969,AW00011969,I,Pacific,Australia,2140 Clifford Court,Perth,6006
11970,AW00011970,I,North America,Northwest,2578 Welle Road,W. Linn,97068
11971,AW00011971,I,North America,Southwest,6730 Saddlehill Lane,Fremont,94536
11972,AW00011972,I,North America,Northwest,927 Live Oak Ave.,Edmonds,98020
11973,AW00011973,I,North America,Northwest,112 RaceCt,Renton,98055
11974,AW00011974,I,North America,Southwest,8540 Ravenwood Dr.,Berkeley,94704
11975,AW00011975,I,North America,Southwest,1993 South Villa Way,Chula Vista,91910
11976,AW00011976,I,Pacific,Australia,598 Merry Drive,North Sydney,2055
11977,AW00011977,I,Pacific,Australia,2544 Ashley Way,Newcastle,2300
11978,AW00011978,I,North America,Southwest,1374 Queens Road,Fremont,94536
11979,AW00011979,I,North America,Canada,9234 Carmel Drive,Victoria,V8V
11980,AW00011980,I,North America,Southwest,7629 Bonanza,Santa Monica,90401
11981,AW00011981,I,North America,Northwest,341 Victory Lane,Everett,98201
11982,AW00011982,I,North America,Southwest,6754 Pampered Ct.,San Diego,92102
11983,AW00011983,I,North America,Southwest,6501 West Way,Bellflower,90706
11984,AW00011984,I,North America,Canada,4164 Kenneth Ct.,Oak Bay,V8P
11985,AW00011985,I,North America,Northwest,2546 Crowe Place,Beaverton,97005
11986,AW00011986,I,Pacific,Australia,4594 Rose Dr.,Geelong,3220
11987,AW00011987,I,Pacific,Australia,6772 Geraldine Dr.,South Melbourne,3205
11988,AW00011988,I,Pacific,Australia,4095 Minert Rd.,Goulburn,2580
11989,AW00011989,I,Pacific,Australia,1088 Ash Lane,Hawthorne,4171
11990,AW00011990,I,Pacific,Australia,198 Edie Ct.,Newcastle,2300
11991,AW00011991,I,Pacific,Australia,3410 Hemlock Ave.,Milsons Point,2061
11992,AW00011992,I,Pacific,Australia,4766 Palm Ave,Brisbane,4000
11993,AW00011993,I,Pacific,Australia,9135 Rockford Dr.,Goulburn,2580
11994,AW00011994,I,Pacific,Australia,1374 Queens Road,Townsville,4810
11995,AW00011995,I,Pacific,Australia,2599 Amaranth Way,Sunbury,3429
11996,AW00011996,I,Pacific,Australia,4681 Deerfield Dr.,Caloundra,4551
11997,AW00011997,I,Pacific,Australia,6828 Willow Pass Road,Coffs Harbour,2450
11998,AW00011998,I,Pacific,Australia,1641 Overhill Rd,Hawthorne,4171
11999,AW00011999,I,Pacific,Australia,7177 Santa Rosa,Newcastle,2300
12000,AW00012000,I,Pacific,Australia,9088 Ironwood Way,Caloundra,4551
12001,AW00012001,I,Pacific,Australia,8404 Houston Ct.,Goulburn,2580
12002,AW00012002,I,Pacific,Australia,5420 Thornwood Drive,Lane Cove,1597
12003,AW00012003,I,Pacific,Australia,2288 Morning Way,Hervey Bay,4655
12004,AW00012004,I,Pacific,Australia,7265 Mt. Dell Dr.,Melton,3337
12005,AW00012005,I,Pacific,Australia,3798 Baird Court,Hawthorne,4171
12006,AW00012006,I,Pacific,Australia,8005 Water St.,Townsville,4810
12007,AW00012007,I,Pacific,Australia,2602 Glenside Court,Brisbane,4000
12008,AW00012008,I,Pacific,Australia,1048 Burwood Way,Hervey Bay,4655
12009,AW00012009,I,Pacific,Australia,8794 Seagull Court,North Ryde,2113
12010,AW00012010,I,Pacific,Australia,1640 Windmill Way,Townsville,4810
12011,AW00012011,I,Pacific,Australia,415 Silver Cypress Ct.,Bendigo,3550
12012,AW00012012,I,Pacific,Australia,8711 Pepper Dr.,Coffs Harbour,2450
12013,AW00012013,I,Pacific,Australia,7421 Lavetta Way,Sunbury,3429
12014,AW00012014,I,Pacific,Australia,340 Danesta Dr.,Bendigo,3550
12015,AW00012015,I,North America,Southwest,3074 Ardith Drive,Lincoln Acres,91950
12016,AW00012016,I,North America,Southwest,7440 Dorset Way,Colma,94014
12017,AW00012017,I,North America,Canada,8442 Euclid Avenue,Port Hammond,V6B 3P7
12018,AW00012018,I,North America,Southwest,685 St. Peter Court,San Diego,92102
12019,AW00012019,I,North America,Southwest,1585 Pacific Avenue,Torrance,90505
12020,AW00012020,I,North America,Canada,7076 Terry Lynn Lane,Port Hammond,V6B 3P7
12021,AW00012021,I,Pacific,Australia,6641 Morgan Territory Rd.,Springwood,2777
12022,AW00012022,I,North America,Northwest,8011 Mcnutt Ave,Woodburn,97071
12023,AW00012023,I,North America,Southwest,5931 San Carlos,Colma,94014
12024,AW00012024,I,North America,Northwest,710 Longbrook Way,Port Orchard,98366
12025,AW00012025,I,North America,Northwest,297 Mt. Tank Circle,Lake Oswego,97034
12026,AW00012026,I,North America,Southwest,9431 Firestone,West Covina,91791
12027,AW00012027,I,North America,Northwest,9695 Notre Dame Avenue,Renton,98055
12028,AW00012028,I,North America,Southwest,7212 Santa Maria Ct.,Lemon Grove,91945
12029,AW00012029,I,North America,Southwest,2119 Virginia Hills,Bellflower,90706
12030,AW00012030,I,North America,Northwest,5157 Maywood Lane,Issaquah,98027
12031,AW00012031,I,North America,Canada,6857 La Salle Ct,Cliffside,V8Y 1L1
12032,AW00012032,I,North America,Canada,5465 Janin Pl.,Royal Oak,V8X
12033,AW00012033,I,North America,Northwest,8452 Dewing Avenue,Bremerton,98312
12034,AW00012034,I,Pacific,Australia,9707 Daffodil Drive,Cranbourne,3977
12035,AW00012035,I,Pacific,Australia,4945 Noah Court,Hobart,7001
12036,AW00012036,I,Pacific,Australia,2901 Sunny Ave,Rockhampton,4700
12037,AW00012037,I,Pacific,Australia,5186 Elmhurst Lane,Caloundra,4551
12038,AW00012038,I,Pacific,Australia,1314 Skyline Dr.,Darlinghurst,2010
12039,AW00012039,I,Pacific,Australia,4472 Galveston Ct.,Bendigo,3550
12040,AW00012040,I,North America,Southwest,125 Keller Ridge,San Diego,92102
12041,AW00012041,I,North America,Northwest,1019 Pennsylvania Blvd,Marysville,98270
12042,AW00012042,I,North America,Northwest,7468 Lindley Ct.,Yakima,98901
12043,AW00012043,I,North America,Southwest,4195 Sea Point Way,Fremont,94536
12044,AW00012044,I,North America,Southwest,9687 Maywood Ln.,Long Beach,90802
12045,AW00012045,I,North America,Southwest,9236 Woodland Drive,Mill Valley,94941
12046,AW00012046,I,North America,Southwest,3005 Banyan Way,San Carlos,94070
12047,AW00012047,I,North America,Southwest,8831 San Gabriel Dr.,West Covina,91791
12048,AW00012048,I,North America,Northwest,6869 Meier Road,Lake Oswego,97034
12049,AW00012049,I,North America,Southwest,878 Rancho View Drive,Los Angeles,90012
12050,AW00012050,I,North America,Southwest,6350 Plumas Court,Lincoln Acres,91950
12051,AW00012051,I,North America,Southwest,1987 Megan Dr.,National City,91950
12052,AW00012052,I,North America,Southwest,9023 Brush Creek Court,Redwood City,94063
12053,AW00012053,I,North America,Southwest,4283 Meaham Drive,Burbank,91502
12054,AW00012054,I,North America,Canada,6377 East Avenue,Newton,V2M1P1
12055,AW00012055,I,North America,Canada,1105 N. 48th St,Newton,V2M1N7
12056,AW00012056,I,North America,Canada,3710 Via Appia,N. Vancouver,V7L 4J4
12057,AW00012057,I,North America,Northwest,1124 Leeds Ct. West,Marysville,98270
12058,AW00012058,I,North America,Southwest,4627 Lakefield Place,Fremont,94536
12059,AW00012059,I,North America,Northwest,8480 Zebra Street,Renton,98055
12060,AW00012060,I,North America,Canada,9263 Mt. Mckinley Ct.,Sooke,V0
12061,AW00012061,I,North America,Canada,5508 Glenmount Dr.,Royal Oak,V8X
12062,AW00012062,I,North America,Southwest,9837 Larkwood Ct,San Carlos,94070
12063,AW00012063,I,North America,Northwest,3644 Rosarita,Bellingham,98225
12064,AW00012064,I,North America,Northwest,244 La Cadena,Corvallis,97330
12065,AW00012065,I,North America,Northwest,745 Harvey Way,Issaquah,98027
12066,AW00012066,I,North America,Southwest,8728 Argyll Ave.,Los Angeles,90012
12067,AW00012067,I,North America,Southwest,2325 Candywood Ct,Redwood City,94063
12068,AW00012068,I,North America,Southwest,1113 Catherine Way,Newport Beach,92625
